Building_ID,Building_Name,Latitude,Longitude,Building RSU,RFS_Status,Location Type,Total HPs,Total Spare,Actual Util Count,Util %,Final Tagging
18830,Rutu Estate_THP,19.24701544,72.97903366,Rutu Estate Bldg C3_THP,RFS,High-rise,48,40,8,17%,Rest
197162,Rutu Estate_THP,19.24718616,72.9792216,Rutu Estate Bldg C4_THP,RFS,High-rise,48,40,8,17%,Rest
23574,Rutu Estate_THP,19.24718244,72.97823458,Rutu Estate Bldg D10_THP,RFS,High-rise,32,28,4,13%,Rest
23574,Rutu Estate_THP,19.24718244,72.97823458,Rutu Estate Bldg D11_THP,RFS,High-rise,32,27,5,16%,Rest
18076,Rutu Estate_THP,19.24733233,72.97872643,Rutu Estate Bldg D12_THP,RFS,High-rise,32,27,5,16%,Rest
18075,Rutu Estate_THP,19.24729367,72.97884314,Rutu Estate Bldg D13_THP,RFS,High-rise,32,28,4,13%,Rest
18830,Rutu Estate_THP,19.24701544,72.97903366,Rutu Estate Bldg D7_THP,RFS,High-rise,32,22,10,31%,Rest
197163,Rutu Estate_THP,19.24713805,72.97932286,Rutu Estate Bldg D8_THP,RFS,High-rise,32,28,4,13%,Rest
23574,Rutu Estate_THP,19.24718244,72.97823458,Rutu Estate Bldg D9_THP,RFS,High-rise,32,29,3,9%,Rest
32780_15,Rutu Estate_THP,19.24673551,72.97972745,Rutu Estate Bldg-D5_THP,RFS,High-rise,32,27,5,16%,Rest
32781,Rutu Estate_2LX,19.24613906,72.9800452,Rutu Estate Wing-A1_2LX,RFS,High-rise,48,42,6,13%,Rest
176537,Rutu Estate_THP,19.24587431,72.97974899,Rutu Estate Wing-A1_THP,RFS,High-rise,48,46,2,4%,Rest
40289,Rutu Estate_2LX,19.24591556,72.97980656,Rutu Estate Wing-A2_2LX,RFS,High-rise,48,44,4,8%,Rest
176554,Rutu Estate_THP,19.24622861,72.98002932,Rutu Estate Wing-A2_THP,RFS,High-rise,48,45,3,6%,Rest
32781,Rutu Estate_2LX,19.24613906,72.9800452,Rutu Estate Wing-D1_2LX,RFS,High-rise,32,28,4,13%,Rest
176537,Rutu Estate_THP,19.24587431,72.97974899,Rutu Estate Wing-D1_THP,RFS,High-rise,32,32,0,0%,Zero utilised
40289,Rutu Estate_2LX,19.24591556,72.97980656,Rutu Estate Wing-D2_2LX,RFS,High-rise,32,29,3,9%,Rest
176554,Rutu Estate_THP,19.24622861,72.98002932,Rutu Estate Wing-D2_THP,RFS,High-rise,32,29,3,9%,Rest
46813,RUTU RANJAN CHSL(PLOT NO-51)_1JA,19.10826472,72.86223279,RUTU RANJAN CHSL(PLOT NO-51)_1JA,RFS,GHS,8,6,2,25%,Rest
1446,Rutu Estate_THP,19.24712966,72.97989046,Rutu Towers E-1_THP,RFS,High-rise,96,70,26,27%,Rest
197164,Rutu Towers_THP,19.24735303,72.97967219,Rutu Towers E-2_THP,RFS,High-rise,96,60,36,38%,Rest
197165,Rutu Towers_THP,19.24771861,72.97882642,Rutu Towers E-3_THP,RFS,High-rise,96,68,28,29%,Rest
200745,Rutu Towers_THP,19.24783939,72.97827154,Rutu Towers E4_THP,RFS,High-rise,88,70,18,20%,Rest
48654,Ruturaj Vasant CHS Limited_3P2,19.23239089,72.84049213,Ruturaj Vasant CHS Limited A Wing_3P2,RFS,High-rise,80,53,27,34%,Rest
48654,Ruturaj Vasant CHS Limited_3P2,19.23239089,72.84049213,Ruturaj Vasant CHS Limited B Wing_3P2,RFS,High-rise,80,50,30,38%,Rest
173147,Ruzan Apartment_KS2,19.10728694,73.00182224,Ruzan Apartment_KS2,RFS,GHS,16,16,0,0%,Zero utilised
171688,RXSOL Chemo Pharma International_MHB,19.08077,73.02818,RXSOL Chemo Pharma International Plot No-C457_MHB,RFS,Flatbed,8,7,1,13%,Rest
135087,Ryan Apartment_PR6,19.28129745,72.78535402,Ryan Apartment_PR6,RFS,GHS,8,7,1,13%,Rest
134567,Ryan International School_3N6,19.05889276,73.0149199,Ryan International School Plot No- 34_3N6,RFS,High-Rise,16,16,0,0%,Zero utilised
38809,Ryan Park_SG7,19.06090323,72.91739288,Ryan Park Wing-A_SG7,RFS,High-rise,104,94,10,10%,P1
38809,Ryan Park_SG7,19.06090323,72.91739288,Ryan Park Wing-B_SG7,RFS,High-rise,104,86,18,17%,P1
172574,S & G Exports_BR1,19.14097754,73.00614814,S & G Exports R-326_BR1,RFS,Flatbed,8,8,0,0%,Zero utilised
36492,S and M Tower_KQ1,19.01411483,73.02339685,S and M Tower_KQ1,RFS,High-rise,40,40,0,0%,Zero utilised
94177,S E International School_1SV,19.2366221,72.85666284,S E International School_1SV,RFS,High-rise,8,7,1,13%,Rest
171754,S H Kelkar and Company Limited_2GN,19.09448609,73.02893891,S H Kelkar and Company Limited Plot No-C39_2GN,RFS,Flatbed,8,8,0,0%,Zero utilised
49280,S K Bldg_2CU,19.09158352,73.00565143,S K Bldg Plot 17_2CU,RFS,GHS,8,4,4,50%,Rest
95171,S K Heights_DG3,19.12562132,72.9908931,S K Heights_DG3,RFS,High-rise,32,29,3,9%,Rest
21063,S K Imperial Heights_1I9,19.26261533,72.87120076,S K Imperial Heights A Wing_1I9,RFS,High-rise,112,59,53,47%,P1
21063,S K Imperial Heights_1I9,19.26261533,72.87120076,S K Imperial Heights B Wing_1I9,RFS,High-rise,120,66,54,45%,P1
21063,S K Imperial Heights_1I9,19.26261533,72.87120076,S K Imperial Heights C Wing_1I9,RFS,High-rise,88,39,49,56%,Rest
LCO1796,S K Residency_7UN,19.16170014,73.02692636,S K Residency Wing-A_7UN,RFS,High-Rise,32,21,11,34%,Rest
LCO1797,S K Residency_7UN,19.16153151,73.02704971,S K Residency Wing-B_7UN,RFS,High-Rise,32,16,16,50%,Rest
187224,S M Palace CHSL_KT8,19.07500705,73.10155086,S M Palace CHSL_KT8,RFS,GHS,24,24,0,0%,Start Strong
79766,S M Plaza CHSL_VT8,19.07084378,73.09743396,S M Plaza CHSL_VT8,RFS,High-rise,88,60,28,32%,Rest
93052,S M Royal Avenue_VT8,19.06979622,73.09794706,S M Royal Avenue_VT8,RFS,High-rise,40,32,8,20%,Rest
171262,S S Chamber_MSG,18.95210781,72.83487313,S S Chamber Bldg No-25_MSG,RFS,GHS,8,8,0,0%,Zero utilised
169495,S.K Park View Chs_2JK,19.07043535,73.0764222,S.K Park View Chs_2JK,RFS,High-rise,24,19,5,21%,Rest
187387,S.M Kunj CHSL_VT8,19.06921346,73.09694507,S.M Kunj CHSL_VT8,RFS,High-rise,40,40,0,0%,Start Strong
96609,S.M. HEIGHTS CHSL_ST8,19.08128512,73.09663478,S.M. HEIGHTS CHSL_ST8,RFS,High-rise,56,48,8,14%,Rest
200945,S.M.Manzil_KT8,19.07424814,73.0983822,S.M.Manzil_KT8,RFS,GHS,24,22,2,8%,Rest
129098,S.T Building_MSJ,18.95814975,72.83837037,S.T Building_MSJ,RFS,High-Rise,48,46,2,4%,Rest
173030,S3 Proxima_SC9,19.06533866,72.8964428,S3 Proxima_SC9,RFS,High-rise,96,86,10,10%,Rest
171504,S8UL Creatives_LM0,19.05232719,73.0773552,S8UL Creatives - Plot No 235_LM0,RFS,GHS,48,32,16,33%,Rest
58364,Saana Apartment_0W1,19.24965767,72.84920255,Saana Apartment_0W1,RFS,High-rise,24,24,0,0%,Start Strong
129439,SAARVI RESIDENCY_3M8,19.02305164,73.08655921,SAARVI RESIDENCY_3M8,RFS,High-Rise,24,20,4,17%,Rest
101886,Adhikari Chambers_FCG,19.13677718,72.83154021,SAB TV-Adhikari Chambers_FCG,RFS,High-rise,8,3,5,63%,Rest
81270,Saba Palace_1H1,19.07064192,72.83924214,Saba Palace_1H1,RFS,High-Rise,24,17,7,29%,Rest
58052,Saba Pravin_KM7,19.28647854,72.85626696,Saba Pravin A WING_KM7,RFS,GHS,16,14,2,13%,Rest
47583,SABARI CASTLE CHS_CB1,19.05199594,72.89459205,SABARI CASTLE CHS A WING_CB1,RFS,GHS,8,8,0,0%,Zero utilised
47583,SABARI CASTLE CHS_CB1,19.05199594,72.89459205,SABARI CASTLE CHS B WING_CB1,RFS,GHS,8,8,0,0%,Zero utilised
4796,Sabari Heights_XJW,19.05953974,72.89876266,Sabari Heights B Wing_XJW,RFS,High-Rise,8,3,5,63%,Rest
46290,SABARI HILL GRANGE_FQL,19.05424313,72.90531925,SABARI HILL GRANGE_FQL,RFS,High-rise,48,35,13,27%,Rest
101643,SABARI PARK_FQL,19.04813979,72.90736968,SABARI PARK_FQL,RFS,High-rise,128,107,21,16%,P1
172644,Sabari Sangam_GVC,19.05480831,72.91511794,Sabari Sangam_GVC,RFS,High-rise,64,60,4,6%,Rest
98483,Sabari Shaan_AM8,19.04028169,72.89373433,Sabari Shaan (Hari Apartment)_AM8,RFS,High-Rise,112,104,8,7%,P1
190755,Safal Complex_0HR,19.03364044,73.02493346,SABARMATI / Bldg no 3 - Safal Complex_0HR,RFS,High-rise,32,30,2,6%,Rest
170339,Sabarmati CHS_2EN,19.29070186,72.86216531,Sabarmati CHS Wing-A_2EN,RFS,GHS,8,8,0,0%,Zero utilised
LCO3413,Sabarmati CHS_6Q1,19.22879984,73.12870003,Sabarmati CHS Wing-A_6Q1,RFS,GHS,16,14,2,13%,Rest
170339,Sabarmati CHS_2EN,19.29070186,72.86216531,Sabarmati CHS Wing-B_2EN,RFS,GHS,24,20,4,17%,Rest
LCO3414,Sabarmati CHS_6Q1,19.22866624,73.12876302,Sabarmati CHS Wing-B_6Q1,RFS,GHS,16,14,2,13%,Rest
3777,Sabastain Apartment_S40,19.13024595,72.84686547,Sabastain Apartment B Wing_S40,RFS,High-rise,8,5,3,38%,Rest
LCO1868,Sabhari Building_QS9,18.96405668,73.02161405,Sabhari Building_QS9,RFS,High-rise,24,21,3,13%,Rest
172432,Sabharwal House_BBB,19.06777614,72.83637719,Sabharwal House_BBB,RFS,High-rise,8,8,0,0%,Zero utilised
201418,SABIRA MANZIL_MSH,18.9561137,72.83605655,SABIRA MANZIL_MSH,RFS,High-rise,72,57,15,21%,Rest
47743,Sabnam House_ARC,19.11715758,72.86810612,Sabnam House (Plot A-15/16)_ARC,RFS,Flatbed,8,3,5,63%,Rest
193723,Sabnam House_ARC,19.11715758,72.86810612,Sabnam House_ARC,RFS,Flatbed,8,8,0,0%,Zero utilised
135153,Sabnis Niwas_MM0,19.1719496,72.95257089,Sabnis Niwas_MM0,RFS,Flatbed,8,7,1,13%,Rest
172649,Sabnosh Bunglow_AOU,19.136254,72.815035,Sabnosh Bunglow_AOU,RFS,Flatbed,8,7,1,13%,Rest
79136,Saboo Siddquie Hospital_MSG,18.9597271,72.83315561,Saboo Siddquie Hospital_MSG,RFS,GHS,16,13,3,19%,Rest
194570,Saboo Siddik Building_FQE,18.95769423,72.82578236,Sabu Siddik Bldg_FQE,RFS,Flatbed,32,28,4,13%,Rest
40635,Sabun Bhavan_MSG,18.95006658,72.83508619,Sabun Bhavan_MSG,RFS,High-rise,48,29,19,40%,Rest
186847,Sach Vintage Building_1JG,18.95728775,72.82551487,Sach Vintage Building_1JG,RFS,High-rise,40,36,4,10%,Rest
134268,Sachdev Complex_0E8,19.15004006,72.93343589,Sachdev Complex Wing-A_0E8,RFS,High-Rise,56,49,7,13%,Rest
134268,Sachdev Complex_0E8,19.15004006,72.93343589,Sachdev Complex Wing-B_0E8,RFS,High-Rise,56,54,2,4%,Rest
134268,Sachdev Complex_0E8,19.15004006,72.93343589,Sachdev Complex Wing-C_0E8,RFS,High-Rise,48,42,6,13%,Rest
36373,Sachhidanand Apartment_3O1,19.145133,72.98899396,Sachhidanand Apartment Wing-A_3O1,RFS,GHS,16,15,1,6%,Start Strong
36373,Sachhidanand Apartment_3O1,19.145133,72.98899396,Sachhidanand Apartment Wing-B_3O1,RFS,GHS,16,16,0,0%,Start Strong
36373,Sachhidanand Apartment_3O1,19.145133,72.98899396,Sachhidanand Apartment Wing-C_3O1,RFS,GHS,16,15,1,6%,Start Strong
186302,Sachin Industrial Estate_ATB,19.20582498,72.97353189,Sachin Industrial Estate_ATB,RFS,Flatbed,48,48,0,0%,Zero utilised
19244,Sachin Sagar SRA_R8B,19.25127276,72.86412925,Sachin Sagar SRA A & B_R8B,RFS,High-rise,272,263,9,3%,P1
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-01_SN1,RFS,GHS,16,16,0,0%,Zero utilised
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-07_SN1,RFS,GHS,16,16,0,0%,Zero utilised
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-08_SN1,RFS,GHS,16,15,1,6%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-09_SN1,RFS,GHS,16,14,2,13%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-10_SN1,RFS,GHS,16,15,1,6%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-12_SN1,RFS,GHS,16,16,0,0%,Zero utilised
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-2A_SN1,RFS,GHS,16,15,1,6%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-2B_SN1,RFS,GHS,16,16,0,0%,Zero utilised
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-3A_SN1,RFS,GHS,16,14,2,13%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-3B_SN1,RFS,GHS,16,15,1,6%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-4A_SN1,RFS,GHS,16,14,2,13%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-4B_SN1,RFS,GHS,16,13,3,19%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-5A_SN1,RFS,GHS,16,15,1,6%,Rest
107162,SACHIN SOCIETY_SN1,19.16642484,72.953285,SACHIN SOCIETY (SRA) Bldg No-5B_SN1,RFS,GHS,16,15,1,6%,Rest
30934,Sachin Tendulkar house_HH0,19.05965428,72.82341266,Sachin Tendulkar house_HH0,RFS,High-rise,8,7,1,13%,Start Strong
131374,Sachinam Apartment_1V5,19.28676775,72.85757096,Sachinam Apartment_1V5,RFS,GHS,24,22,2,8%,Rest
45889,Sachinam Chs_TIO,19.19822743,72.96623925,Sachinam Chs_TIO,RFS,High-rise,40,27,13,33%,Rest
79820,Sachinam CHS_XIW,19.21425566,72.97985276,Sachinam CHS_XIW,RFS,High-rise,40,30,10,25%,Rest
201093,Sachinam Heights CHSL_2SI,18.96443724,72.81215547,Sachinam Heights CHSL Wing-A_2SI,RFS,High-rise,144,137,7,5%,P1
33029,Sada Smruti_MGB,19.29673406,72.84935469,Sada Smruti_MGB,RFS,High-rise,32,29,3,9%,Rest
37263,Sadafuli Chsl_THD,19.22667307,72.96660183,Sadafuli Chsl_THD,RFS,GHS,16,13,3,19%,Rest
101751,Sadanand Apartment_3O9,19.01802093,72.83338756,Sadanand Apartment_3O9,RFS,High-rise,32,32,0,0%,Zero utilised
18485,Sadanand Park_3P2,19.23397222,72.83951502,Sadanand Park A Wing_3P2,RFS,High-rise,32,27,5,16%,Rest
18485,Sadanand Park_3P2,19.23397222,72.83951502,Sadanand Park B Wing_3P2,RFS,High-rise,32,15,17,53%,Rest
18485,Sadanand Park_3P2,19.23397222,72.83951502,Sadanand Park C Wing_3P2,RFS,High-rise,40,14,26,65%,Rest
18485,Sadanand Park_3P2,19.23397222,72.83951502,Sadanand Park D Wing_3P2,RFS,High-rise,32,25,7,22%,Rest
171359,Sadanand Veg Treat and Party Hall_3K1,19.30220314,72.84835958,Sadanand Veg Treat and Party Hall_3K1,RFS,GHS,8,7,1,13%,Rest
45239,Sadashiv Apartment_1R7,19.10923167,72.84754064,Sadashiv Apartment_1R7,RFS,High-rise,40,35,5,13%,Rest
15072,Avdhut Nagar_DAI,19.25771064,72.86016336,Sadguru A5-A Wing_DAI,RFS,GHS,16,11,5,31%,Rest
15072,Avdhut Nagar_DAI,19.25771064,72.86016336,Sadguru A5-B Wing_DAI,RFS,GHS,16,13,3,19%,Rest
15072,Avdhut Nagar_DAI,19.25771064,72.86016336,Sadguru A5-C Wing_DAI,RFS,GHS,16,13,3,19%,Rest
15072,Avdhut Nagar_DAI,19.25771064,72.86016336,Sadguru A5-D Wing_DAI,RFS,GHS,16,11,5,31%,Rest
40556,Sadguru Chhaya_DAK,19.25967415,72.85954445,Sadguru Chhaya A WING_DAK,RFS,High-rise,16,0,16,100%,Rest
40556,Sadguru Chhaya_DAK,19.25967415,72.85954445,Sadguru Chhaya B WING_DAK,RFS,High-rise,24,7,17,71%,Rest
40556,Sadguru Chhaya_DAK,19.25967415,72.85954445,Sadguru Chhaya C WING_DAK,RFS,High-rise,24,7,17,71%,Rest
194297,Sadguru Chhaya_DAK,19.26016314,72.85980847,Sadguru Chhaya D-Wing_DAK,RFS,High-rise,48,23,25,52%,Rest
186314,Sadguru Apartments_CH8,19.16456783,72.99804755,Sadguru CHSL_CH8,RFS,GHS,16,15,1,6%,Rest
37052,Sadguru CHSL_LM0,19.04871019,73.07580105,Sadguru CHSL_LM0,RFS,High-rise,32,27,5,16%,Rest
28540,Sadguru Complex_RT7,19.29246674,72.87335747,Sadguru Complex Bldg 1_RT7,RFS,High-rise,40,34,6,15%,Rest
28540,Sadguru Complex_RT7,19.29246674,72.87335747,Sadguru Complex Bldg 2_RT7,RFS,High-rise,40,30,10,25%,Rest
28540,Sadguru Complex_RT7,19.29246674,72.87335747,Sadguru Complex Bldg 3_RT7,RFS,High-rise,40,31,9,23%,Rest
44357,Sadguru Complex_RT7,19.29276114,72.87372731,Sadguru Complex Bldg 4_RT7,RFS,High-rise,40,40,0,0%,Zero utilised
4780,Sadguru Complex_RT7,19.29260556,72.87422746,Sadguru Complex Bldg No 5_RT7,RFS,High-rise,32,23,9,28%,Rest
4780,Sadguru Complex_RT7,19.29260556,72.87422746,Sadguru Complex Bldg No 6_RT7,RFS,High-rise,32,27,5,16%,Rest
4780,Sadguru Complex_RT7,19.29260556,72.87422746,Sadguru Complex Bldg No 7_RT7,RFS,High-rise,32,30,2,6%,Rest
4780,Sadguru Complex_RT7,19.29260556,72.87422746,Sadguru Complex Bldg No 8_RT7,RFS,High-rise,16,11,5,31%,Rest
192757,Sadguru Complex_2RW,19.17378814,72.87322359,Sadguru Complex Phase 1 A Wing_2RW,RFS,High-rise,32,12,20,63%,Rest
192758,Sadguru Complex_2RW,19.17368462,72.87322851,Sadguru Complex Phase 1 B Wing_2RW,RFS,High-rise,32,16,16,50%,Rest
194962,Sadguru Complex_JB0,19.1730848,72.87342193,Sadguru Complex-2A_JB0,RFS,GHS,16,9,7,44%,Rest
194963,Sadguru Complex_JB0,19.17312718,72.87342657,Sadguru Complex-2B_JB0,RFS,High-rise,56,39,17,30%,Rest
194964,Sadguru Complex_JB0,19.17331293,72.87304135,Sadguru Complex-2C_JB0,RFS,High-rise,56,37,19,34%,Rest
194965,Sadguru Complex_JB0,19.17414529,72.87322773,Sadguru Complex-C_JB0,RFS,High-rise,32,24,8,25%,Rest
194966,Sadguru Complex_JB0,19.17433245,72.87319008,Sadguru Complex-D_JB0,RFS,High-rise,32,20,12,38%,Rest
79473,Sadguru Garden_VGT,19.26040913,72.97185424,Sadguru Garden A1 Wing_VGT,RFS,High-rise,32,23,9,28%,Rest
79473,Sadguru Garden_VGT,19.26040913,72.97185424,Sadguru Garden A2 Wing_VGT,RFS,High-rise,32,29,3,9%,Rest
49431,Sadguru Garden_VGT,19.26062836,72.97241193,Sadguru Garden C-Wing_VGT,RFS,High-rise,32,26,6,19%,Rest
49431,Sadguru Garden_VGT,19.26062836,72.97241193,Sadguru Garden D-Wing_VGT,RFS,High-rise,40,31,9,23%,Rest
109345,Sadguru Gardens_AOH,19.10976402,72.86057856,Sadguru Gardens-Sadguru Apartment_AOH,RFS,High-rise,32,32,0,0%,Zero utilised
129444,Sadguru Krupa_14V,19.04102162,73.01150189,Sadguru Krupa_14V,RFS,GHS,8,7,1,13%,Rest
4776,Sadguru Laxmi Heaven_SAB,19.29192549,72.87577488,Sadguru Laxmi Heaven_SAB,RFS,High-rise,48,23,25,52%,Rest
21251,SADGURU PARADISE_SAB,19.29212345,72.87583714,SADGURU PARADISE_SAB,RFS,High-rise,48,37,11,23%,Rest
133187,Sadguru Planet_SK8,19.02467209,73.10463847,Sadguru Planet_SK8,RFS,High-rise,32,25,7,22%,Rest
49872,Sadguru Plaza_SEC,19.01981458,73.01623875,Sadguru Plaza_SEC,RFS,High-rise,56,53,3,5%,Rest
18106,Sadguru Pride CHSL_SEB,19.01694096,73.01388715,Sadguru Pride CHSL_SEB,RFS,High-rise,40,29,11,28%,Rest
134211,Sadguru Swami chsl_FWI,19.183774,72.97535144,Sadguru Swami chsl_FWI,RFS,High-Rise,56,54,2,4%,Rest
186125,Sadguru Universal CHSL_AP9,19.0090863,73.10552959,Sadguru Universal CHSL_AP9,RFS,High-rise,112,111,1,1%,Start Strong
194976,Sadgurunanak Estate_JOC,19.14397814,72.85459583,Sadgurunanak Estate_JOC,RFS,Flatbed,176,96,80,45%,P1
805,Vasant Complex_2KS,19.21637491,72.8381837,Sadhana - Vasant Complex_2KS,RFS,High-rise,32,22,10,31%,Rest
18262,Sadhana Aero-View CHSL_VLA,19.09377879,72.8493591,Sadhana Aero-View CHSL_VLA,RFS,High-rise,24,21,3,13%,Rest
132721,Vishram Society_1U7,19.05750138,72.8826279,SADHANA BLDG-Vishram Society_1U7,RFS,GHS,16,15,1,6%,Rest
13196,Sadhana Building_06H,19.08902536,72.84198632,Sadhana Building No 43 Wing-A_06H,RFS,GHS,24,20,4,17%,Rest
13196,Sadhana Building_06H,19.08902536,72.84198632,Sadhana Building No 43 Wing-B_06H,RFS,GHS,8,7,1,13%,Rest
19188,Sadhana Building_PDB,19.01739483,72.85845348,Sadhana Building_PDB,RFS,GHS,32,31,1,3%,Rest
49781,Sadhana CHS_RMM,19.28518529,72.86692402,Sadhana CHS A-Wing_RMM,RFS,GHS,16,14,2,13%,Rest
49781,Sadhana CHS_RMM,19.28518529,72.86692402,Sadhana CHS B-Wing_RMM,RFS,GHS,24,23,1,4%,Rest
172544,Sadhana Education Society_3U2,19.08560644,72.83283792,Sadhana Education Society_3U2,RFS,Flatbed,8,7,1,13%,Rest
47574,SADHANA HOUSE_LPD,19.00508939,72.82245199,SADHANA HOUSE_LPD,RFS,GHS,16,11,5,31%,Rest
197816,Sadhana Rayon House_ZAG,18.93600111,72.83416419,Sadhana Rayon House_ZAG,RFS,High-rise,8,0,8,100%,Rest
4768,Sadhu Hiranand Co-Op Housing Society_AJM,19.19971815,72.82149084,Sadhu Hiranand Co-Op Housing Society A-Wing_AJM,RFS,GHS,16,14,2,13%,Rest
4767,Sadhu Hiranand Co-Op Housing Society_AJM,19.19993413,72.8214028,Sadhu Hiranand Co-Op Housing Society B-Wing_AJM,RFS,GHS,16,11,5,31%,Rest
4766,Sadhu Hiranand Co-Op Housing Society_AJM,19.19978791,72.8213161,Sadhu Hiranand Co-Op Housing Society C-Wing_AJM,RFS,GHS,16,11,5,31%,Rest
4765,Sadhu Hiranand Co-Op Housing Society_AJM,19.19984318,72.82118363,Sadhu Hiranand Co-Op Housing Society D-Wing_AJM,RFS,GHS,16,13,3,19%,Rest
4764,Sadhu Hiranand Co-Op Housing Society_AJM,19.19962752,72.82125092,Sadhu Hiranand Co-Op Housing Society E-Wing_AJM,RFS,GHS,16,10,6,38%,Rest
129818,Sadhu Vaswani CHS_FWI,19.18102798,72.97289758,Sadhu Vaswani CHS_FWI,RFS,Flatbed,8,8,0,0%,Zero utilised
46374,Sadi Noorani Chawl Building_FMB,18.97135853,72.82808206,Sadi Noorani Chawl Building No-5_FMB,RFS,Flatbed,16,11,5,31%,Rest
46374,Sadi Noorani Chawl Building_FMB,18.97135853,72.82808206,Sadi Noorani Chawl Building No-6_FMB,RFS,Flatbed,32,32,0,0%,Zero utilised
4763,Sadichha Tower_TIN,19.20714235,72.97760189,Sadicha Tower_TIN,RFS,High-rise,32,25,7,22%,Rest
195423,SAFA CENTER_KLR,18.94823012,72.83292469,SAFA CENTER_KLR,RFS,High-rise,96,59,37,39%,Rest
100824,Safa tower_2EN,19.28871681,72.8639613,Safa Tower_2EN,RFS,High-rise,48,42,6,13%,Rest
45287,SAFAL AANGAN_GVF,19.04650407,72.90346795,SAFAL AANGAN_GVF,RFS,High-rise,24,14,10,42%,Rest
171431,Safal Pride Tower_GVB,19.04576371,72.91524175,Safal Pride Tower_GVB,RFS,High-rise,8,4,4,50%,Rest
95797,Safal Pride_HC0,19.0236453,73.0235505,Safal Pride Wing-A_HC0,RFS,High-rise,32,31,1,3%,Rest
95797,Safal Pride_HC0,19.0236453,73.0235505,Safal Pride Wing-B_HC0,RFS,High-rise,32,31,1,3%,Rest
22028,Safal Shopping Center_1RH,19.17562727,72.87789016,Safal Shopping Center_1RH,RFS,Flatbed,8,6,2,25%,Rest
201440,SAFAL TWINS TOWER_GVB,19.0462915,72.9156373,SAFAL TWINS TOWER Wing-A_GVB,RFS,High-rise,80,78,2,3%,Rest
201440,SAFAL TWINS TOWER_GVB,19.0462915,72.9156373,SAFAL TWINS TOWER Wing-B_GVB,RFS,High-rise,80,78,2,3%,Rest
176642,Safal View_KS2,19.10944808,72.99994583,Safal View_KS2,RFS,High-rise,32,32,0,0%,Zero utilised
LCO1101,Safal_7UP,19.00354669,73.12089115,Safal_7UP,RFS,GHS,8,7,1,13%,Rest
4754,Safalta Chs_DAM,19.2578879,72.86428721,Safalta Chs A63_DAM,RFS,High-rise,32,28,4,13%,Rest
4754,Safalta Chs_DAM,19.2578879,72.86428721,Safalta Chs A64_DAM,RFS,High-rise,32,27,5,16%,Rest
100868,Safalya Apartment_0I6,19.07300068,72.90730786,Safalya Apartment Plot 19/20 (Devidas CHS)_0I6,RFS,GHS,24,20,4,17%,Rest
4752,Safalya Building_KOE,19.21481648,72.84023243,Safalya Building A-Wing_KOE,RFS,High-rise,48,40,8,17%,Rest
4752,Safalya Building_KOE,19.21481648,72.84023243,Safalya Building B-Wing_KOE,RFS,High-rise,48,42,6,13%,Rest
19171,Safalya building_2VM,18.9710634,72.83745641,Safalya building_2VM,RFS,High-rise,80,79,1,1%,Rest
102533,Safalya Bunglow_0T5,19.22912105,72.82406959,Safalya Bunglow Plot No- 284/304_0T5,RFS,Flatbed,8,7,1,13%,Rest
186597,Safalya Chs_2VU,19.08626229,72.91240877,Safalya Chs Bldg No 36 Wing-A_2VU,RFS,High-rise,48,48,0,0%,Zero utilised
186597,Safalya Chs_2VU,19.08626229,72.91240877,Safalya Chs Bldg No 36 Wing-B_2VU,RFS,High-rise,64,64,0,0%,Zero utilised
172198,Safalya CHS_0T5,19.22781372,72.82131733,Safalya CHS_0T5,RFS,Flatbed,32,32,0,0%,Zero utilised
44565,Safalya CHS_1G6,19.22577129,72.8345667,Safalya CHS_1G6,RFS,Flatbed,8,4,4,50%,Rest
4749,Safalya Cooperative Housing Society_1VB,19.10691653,72.86216802,Safalya CHS_1VB,RFS,High-rise,24,13,11,46%,Rest
170183,Safalya Chs_NAV,19.18523076,72.96972092,Safalya Chs_NAV,RFS,GHS,16,15,1,6%,Rest
